From Date,To Date,PM2.5,PM10,NOx,SO2
16-01-2025 10:00,16-01-2025 11:00,None,None,None,None
16-01-2025 11:00,16-01-2025 12:00,98.08,161.89,44.63,13.46
16-01-2025 12:00,16-01-2025 13:00,110.59,159.71,20.8,17.23
16-01-2025 13:00,16-01-2025 14:00,133.36,159.72,20.62,21.06
16-01-2025 14:00,16-01-2025 15:00,122.05,147.9,None,19.45
16-01-2025 15:00,16-01-2025 16:00,99.03,131.25,18.08,17.99
16-01-2025 16:00,16-01-2025 17:00,92.88,118.68,23.01,14.64
16-01-2025 17:00,16-01-2025 18:00,87.48,120.19,38.53,16.84
16-01-2025 18:00,16-01-2025 19:00,84.47,140.93,46.34,15.2
16-01-2025 19:00,16-01-2025 20:00,87.76,179.28,58.68,19.48
16-01-2025 20:00,16-01-2025 21:00,132.26,206.19,38.47,16.29
16-01-2025 21:00,16-01-2025 22:00,111.62,199.45,30.72,15.36
16-01-2025 22:00,16-01-2025 23:00,99.02,181.33,27.21,13.56
16-01-2025 23:00,17-01-2025 00:00,93.3,170.42,22.56,14.2
17-01-2025 00:00,17-01-2025 01:00,88.58,166.22,21.58,10.89
17-01-2025 01:00,17-01-2025 02:00,87.09,162.62,21.68,10.99
17-01-2025 02:00,17-01-2025 03:00,84.76,154.28,21.85,12.51
17-01-2025 03:00,17-01-2025 04:00,86.43,147.03,21.5,12.73
17-01-2025 04:00,17-01-2025 05:00,91.1,156.6,22.96,12.53
17-01-2025 05:00,17-01-2025 06:00,92.73,169.16,22.07,13.45
17-01-2025 06:00,17-01-2025 07:00,89.92,163.58,21.97,11.56
17-01-2025 07:00,17-01-2025 08:00,90.51,162.06,26.62,12.67
17-01-2025 08:00,17-01-2025 09:00,99.3,179.53,25.48,16.39
17-01-2025 09:00,17-01-2025 10:00,100.43,189.06,23.4,24.88
17-01-2025 10:00,17-01-2025 11:00,95.18,179.98,22.53,21.71
17-01-2025 11:00,17-01-2025 12:00,102.24,172.77,21.09,20.92
17-01-2025 12:00,17-01-2025 13:00,111.54,165.09,19.83,15.7
17-01-2025 13:00,17-01-2025 14:00,113.34,152.62,19.68,16.18
17-01-2025 14:00,17-01-2025 15:00,106.66,134.55,18.85,14.12
17-01-2025 15:00,17-01-2025 16:00,88.67,121,21.48,14.96
17-01-2025 16:00,17-01-2025 17:00,74.03,114.36,24.35,16.19
17-01-2025 17:00,17-01-2025 18:00,70.5,115.5,26.95,22.03
17-01-2025 18:00,17-01-2025 19:00,65.63,129.97,31.68,15.76
17-01-2025 19:00,17-01-2025 20:00,85.94,145.88,34.04,19.32
17-01-2025 20:00,17-01-2025 21:00,79.65,155.72,34.76,15.69
17-01-2025 21:00,17-01-2025 22:00,96.7,161.49,30.34,16.5
17-01-2025 22:00,17-01-2025 23:00,90.31,155.74,25.83,12.87
17-01-2025 23:00,18-01-2025 00:00,85.17,147.22,22.88,13.23
18-01-2025 00:00,18-01-2025 01:00,82.61,144.91,22.01,12.32
18-01-2025 01:00,18-01-2025 02:00,82.88,141.16,23.23,12.66
18-01-2025 02:00,18-01-2025 03:00,85.87,151.18,24.98,14.93
18-01-2025 03:00,18-01-2025 04:00,139.81,192.89,26.48,14.21
18-01-2025 04:00,18-01-2025 05:00,166.57,218.51,24.9,12.94
18-01-2025 05:00,18-01-2025 06:00,120.4,207.51,24.34,16.93
18-01-2025 06:00,18-01-2025 07:00,108.5,204.23,27.44,17.85
18-01-2025 07:00,18-01-2025 08:00,126.8,214.59,27.63,20.17
18-01-2025 08:00,18-01-2025 09:00,152.1,240.88,23.95,18.79
18-01-2025 09:00,18-01-2025 10:00,133.23,236.63,23.13,18.09
18-01-2025 10:00,18-01-2025 11:00,92.93,194.87,20.24,14.94
18-01-2025 11:00,18-01-2025 12:00,79.98,159.95,19.99,14.92
18-01-2025 12:00,18-01-2025 13:00,83.54,137.95,19.43,14.11
18-01-2025 13:00,18-01-2025 14:00,76.8,121.93,17.22,14.12
18-01-2025 14:00,18-01-2025 15:00,70.57,107.62,18.24,12.71
18-01-2025 15:00,18-01-2025 16:00,63.32,94.35,19.76,14.65
18-01-2025 16:00,18-01-2025 17:00,60.27,91.85,23.84,14.71
18-01-2025 17:00,18-01-2025 18:00,59.13,92.47,33.08,21.92
18-01-2025 18:00,18-01-2025 19:00,65.55,101.17,48.6,29.73
18-01-2025 19:00,18-01-2025 20:00,77.25,114.87,36.66,21.54
18-01-2025 20:00,18-01-2025 21:00,77.6,119.4,31.73,17.34
18-01-2025 21:00,18-01-2025 22:00,75,122.75,32.66,16.3
18-01-2025 22:00,18-01-2025 23:00,72.28,126.12,31.78,12.64
18-01-2025 23:00,19-01-2025 00:00,71.67,127.99,27.29,12.75
19-01-2025 00:00,19-01-2025 01:00,76.6,135.39,29.41,12.88
19-01-2025 01:00,19-01-2025 02:00,87.02,155.72,32.44,12.57
19-01-2025 02:00,19-01-2025 03:00,96.96,176.84,34.08,12.69
19-01-2025 03:00,19-01-2025 04:00,99.95,179.44,33.01,13.01
19-01-2025 04:00,19-01-2025 05:00,101.99,182.34,32.72,10.9
19-01-2025 05:00,19-01-2025 06:00,97.95,174.95,27.7,13.25
19-01-2025 06:00,19-01-2025 07:00,93.24,167.6,27.15,13.4
19-01-2025 07:00,19-01-2025 08:00,101.61,183.39,29.65,14.66
19-01-2025 08:00,19-01-2025 09:00,120.03,220.89,33.5,23.35
19-01-2025 09:00,19-01-2025 10:00,131.56,246.88,28.3,30.34
19-01-2025 10:00,19-01-2025 11:00,124.19,228.8,31.04,50.56
19-01-2025 11:00,19-01-2025 12:00,110.3,186.32,22.59,30.29
19-01-2025 12:00,19-01-2025 13:00,104.77,163.02,22.18,26.33
19-01-2025 13:00,19-01-2025 14:00,100.95,156.42,22.56,32.32
19-01-2025 14:00,19-01-2025 15:00,102.36,142.27,21.69,28.17
19-01-2025 15:00,19-01-2025 16:00,101.48,131.96,23.71,31.36
19-01-2025 16:00,19-01-2025 17:00,95.27,108.06,23.91,20.46
19-01-2025 17:00,19-01-2025 18:00,85.88,107.89,35.65,19.12
19-01-2025 18:00,19-01-2025 19:00,79.55,122.8,49.66,20.49
19-01-2025 19:00,19-01-2025 20:00,104.26,161.95,59.15,25.06
19-01-2025 20:00,19-01-2025 21:00,118.06,188.26,41.21,25.05
19-01-2025 21:00,19-01-2025 22:00,93.17,176.25,31.25,20.06
19-01-2025 22:00,19-01-2025 23:00,61.91,149.03,27.48,15.82
19-01-2025 23:00,20-01-2025 00:00,51.23,134.68,30.68,15.72
20-01-2025 00:00,20-01-2025 01:00,67.03,132.62,28.56,14.88
20-01-2025 01:00,20-01-2025 02:00,85.25,145.11,28.88,18.67
20-01-2025 02:00,20-01-2025 03:00,90.75,156.36,27.38,17.59
20-01-2025 03:00,20-01-2025 04:00,75.42,147.79,23.34,18.97
20-01-2025 04:00,20-01-2025 05:00,77.12,141.76,24.34,14.83
20-01-2025 05:00,20-01-2025 06:00,76,139.88,26.74,17.98
20-01-2025 06:00,20-01-2025 07:00,74.21,138.13,30.38,19.2
20-01-2025 07:00,20-01-2025 08:00,80.21,146.16,35.08,37.37
20-01-2025 08:00,20-01-2025 09:00,94.38,158.02,27.83,36.12
20-01-2025 09:00,20-01-2025 10:00,96.31,157.96,28.21,50.71
20-01-2025 10:00,20-01-2025 11:00,88.46,151.47,33.97,49.8
20-01-2025 11:00,20-01-2025 12:00,90.17,147.61,23.43,28.38
20-01-2025 12:00,20-01-2025 13:00,None,None,26.31,22.96
20-01-2025 13:00,20-01-2025 14:00,55.21,103.94,None,18.05
20-01-2025 14:00,20-01-2025 15:00,47.46,102.75,22.7,27.16
20-01-2025 15:00,20-01-2025 16:00,53.96,101.54,27.37,28.17
20-01-2025 16:00,20-01-2025 17:00,64.52,97.55,24.28,13.26
20-01-2025 17:00,20-01-2025 18:00,71.79,93.82,39.24,15.18
20-01-2025 18:00,20-01-2025 19:00,53.58,103.91,54.83,23.92
20-01-2025 19:00,20-01-2025 20:00,49.51,137.59,54.49,26.81
20-01-2025 20:00,20-01-2025 21:00,66.75,160.81,40.92,25.7
20-01-2025 21:00,20-01-2025 22:00,78.34,163.51,40.67,25.7
20-01-2025 22:00,20-01-2025 23:00,100.91,161.24,54.89,16.82
20-01-2025 23:00,21-01-2025 00:00,88.58,163.39,86.44,15.57
21-01-2025 00:00,21-01-2025 01:00,95.31,179.99,46.64,15.42
21-01-2025 01:00,21-01-2025 02:00,99.47,186.83,65.01,15.79
21-01-2025 02:00,21-01-2025 03:00,103.09,194.53,50.14,13.42
21-01-2025 03:00,21-01-2025 04:00,105.42,198.67,41.33,11.94
21-01-2025 04:00,21-01-2025 05:00,104.51,193.03,43.82,10.71
21-01-2025 05:00,21-01-2025 06:00,104.87,193.19,51.23,10.6
21-01-2025 06:00,21-01-2025 07:00,108,203.3,45.13,15.39
21-01-2025 07:00,21-01-2025 08:00,109.65,210.75,42.23,23.69
21-01-2025 08:00,21-01-2025 09:00,103.88,211.38,40.08,36.05
21-01-2025 09:00,21-01-2025 10:00,102.96,211.8,30.22,37.21
21-01-2025 10:00,21-01-2025 11:00,107.13,212.45,33.69,38.92
21-01-2025 11:00,21-01-2025 12:00,101.7,199.76,23.32,19.92
21-01-2025 12:00,21-01-2025 13:00,89.04,179.18,23.68,21.19
21-01-2025 13:00,21-01-2025 14:00,99.77,171.26,23.68,24.38
21-01-2025 14:00,21-01-2025 15:00,104.11,166.52,23.09,21.09
21-01-2025 15:00,21-01-2025 16:00,82.79,151.92,23.54,22.34
21-01-2025 16:00,21-01-2025 17:00,72.42,138.83,29.22,16.2
21-01-2025 17:00,21-01-2025 18:00,76.13,133.58,34.97,18.77
21-01-2025 18:00,21-01-2025 19:00,78.9,142.6,61.51,20.62
21-01-2025 19:00,21-01-2025 20:00,89.76,177.74,67.31,26.95
21-01-2025 20:00,21-01-2025 21:00,98.74,199.94,62.16,21.33
21-01-2025 21:00,21-01-2025 22:00,106.94,213.66,54,21.68
21-01-2025 22:00,21-01-2025 23:00,113.78,225.09,48.74,17.57
21-01-2025 23:00,22-01-2025 00:00,114.45,224.4,62.33,17.68
22-01-2025 00:00,22-01-2025 01:00,115.84,222.41,71.2,15.29
22-01-2025 01:00,22-01-2025 02:00,119.55,226.31,57.64,15.73
22-01-2025 02:00,22-01-2025 03:00,122.38,226.33,33.73,9.55
22-01-2025 03:00,22-01-2025 04:00,117.05,220.09,35.55,11.54
22-01-2025 04:00,22-01-2025 05:00,113.83,216.98,30.98,9.93
22-01-2025 05:00,22-01-2025 06:00,114.17,204.78,24.16,8.11
22-01-2025 06:00,22-01-2025 07:00,100.76,177.26,22.14,7.88
22-01-2025 07:00,22-01-2025 08:00,84.13,144.65,25.77,8.5
22-01-2025 08:00,22-01-2025 09:00,76.75,130.38,27.79,7.15
22-01-2025 09:00,22-01-2025 10:00,84.63,148.37,34.18,13.67
22-01-2025 10:00,22-01-2025 11:00,110.86,255.3,47.92,34.39
22-01-2025 11:00,22-01-2025 12:00,140.72,342.34,29.87,44.34
22-01-2025 12:00,22-01-2025 13:00,129.48,226.99,37.12,68.66
22-01-2025 13:00,22-01-2025 14:00,115.7,146.05,24.5,30.95
22-01-2025 14:00,22-01-2025 15:00,111.93,157.74,26.76,27.32
22-01-2025 15:00,22-01-2025 16:00,95.6,146.03,27.22,29.34
22-01-2025 16:00,22-01-2025 17:00,74.81,133.72,27.45,13.84
22-01-2025 17:00,22-01-2025 18:00,61.94,127.19,61.34,14.56
22-01-2025 18:00,22-01-2025 19:00,68.11,140.37,90.47,14.92
22-01-2025 19:00,22-01-2025 20:00,93.72,177.17,64.61,16.42
22-01-2025 20:00,22-01-2025 21:00,112.25,209.67,126.25,16.09
22-01-2025 21:00,22-01-2025 22:00,131.8,257.98,132.04,18.05
22-01-2025 22:00,22-01-2025 23:00,143.03,279.44,79.97,17.76
22-01-2025 23:00,23-01-2025 00:00,138.24,267.59,57.52,15.72
23-01-2025 00:00,23-01-2025 01:00,125.43,243.32,34,11.43
23-01-2025 01:00,23-01-2025 02:00,122.29,233.25,29.48,11.62
23-01-2025 02:00,23-01-2025 03:00,123.38,235.07,31.1,10.7
23-01-2025 03:00,23-01-2025 04:00,120.64,235.72,31.07,11.19
23-01-2025 04:00,23-01-2025 05:00,127.92,233.83,25.8,9.55
23-01-2025 05:00,23-01-2025 06:00,123.7,218.43,23.63,9.59
23-01-2025 06:00,23-01-2025 07:00,115.37,192.07,23.36,8.5
23-01-2025 07:00,23-01-2025 08:00,104.28,168.12,25.41,9.42
23-01-2025 08:00,23-01-2025 09:00,84.58,161.02,39.73,8.92
23-01-2025 09:00,23-01-2025 10:00,138.74,296.39,57.44,13.37
23-01-2025 10:00,23-01-2025 11:00,186.28,407.78,55.5,24.27
23-01-2025 11:00,23-01-2025 12:00,204.37,442.86,65.24,51.48
23-01-2025 12:00,23-01-2025 13:00,229.6,470.33,40.43,40.06
23-01-2025 13:00,23-01-2025 14:00,223.69,434.02,40.37,71.34
23-01-2025 14:00,23-01-2025 15:00,154.58,291.31,28.51,44.39
23-01-2025 15:00,23-01-2025 16:00,107,198.69,27.05,32.42
23-01-2025 16:00,23-01-2025 17:00,94.27,186.85,31.49,21.71
23-01-2025 17:00,23-01-2025 18:00,99.66,192.11,39.61,17.21
23-01-2025 18:00,23-01-2025 19:00,134.23,258.48,51.54,14.56
23-01-2025 19:00,23-01-2025 20:00,157.71,313.64,62.38,14.87
23-01-2025 20:00,23-01-2025 21:00,158.49,311.66,58.53,14.61
23-01-2025 21:00,23-01-2025 22:00,166.87,308.73,56.69,13.96
23-01-2025 22:00,23-01-2025 23:00,165.44,308.97,46.71,12.19
23-01-2025 23:00,24-01-2025 00:00,151.61,295.83,45.33,12.03
24-01-2025 00:00,24-01-2025 01:00,135.46,268.22,57.26,9.83
24-01-2025 01:00,24-01-2025 02:00,146,275.92,52.44,11.43
24-01-2025 02:00,24-01-2025 03:00,155.09,284.74,36.37,11.18
24-01-2025 03:00,24-01-2025 04:00,139,265.14,31.64,10.54
24-01-2025 04:00,24-01-2025 05:00,115.8,232.82,27.94,8.85
24-01-2025 05:00,24-01-2025 06:00,110.89,215.35,28.21,8.55
24-01-2025 06:00,24-01-2025 07:00,113.26,215.92,32.29,7.94
24-01-2025 07:00,24-01-2025 08:00,118.72,223.12,45.39,10.57
24-01-2025 08:00,24-01-2025 09:00,139.15,255.19,48.83,12.2
24-01-2025 09:00,24-01-2025 10:00,213.81,414.38,43.74,31.54
24-01-2025 10:00,24-01-2025 11:00,181.52,368.12,27.39,22.95
24-01-2025 11:00,24-01-2025 12:00,108.28,211.23,25.98,30.23
24-01-2025 12:00,24-01-2025 13:00,80.65,164.56,33.01,43.62
24-01-2025 13:00,24-01-2025 14:00,62.12,146.18,33.28,35.25
24-01-2025 14:00,24-01-2025 15:00,None,None,25.99,None
24-01-2025 15:00,24-01-2025 16:00,72.69,110.41,28.84,11.15
24-01-2025 16:00,24-01-2025 17:00,70.13,111.55,31.57,12.59
24-01-2025 17:00,24-01-2025 18:00,66.85,126.85,91.94,17.28
24-01-2025 18:00,24-01-2025 19:00,103.83,190.28,45.38,15.01
24-01-2025 19:00,24-01-2025 20:00,149.94,277.83,45.59,14.87
24-01-2025 20:00,24-01-2025 21:00,188.8,305.9,51.4,14.76
24-01-2025 21:00,24-01-2025 22:00,216.93,298.15,38.16,15.4
24-01-2025 22:00,24-01-2025 23:00,108.13,256.19,35.34,12.32
24-01-2025 23:00,25-01-2025 00:00,128.18,297.14,42.28,13.12
25-01-2025 00:00,25-01-2025 01:00,148.88,279.02,51.1,9.39
25-01-2025 01:00,25-01-2025 02:00,133.43,273.56,64.27,10.57
25-01-2025 02:00,25-01-2025 03:00,132.82,267.72,32.76,11.66
25-01-2025 03:00,25-01-2025 04:00,129.59,256.55,31.53,12.43
25-01-2025 04:00,25-01-2025 05:00,109.76,233.4,36.29,10.79
25-01-2025 05:00,25-01-2025 06:00,95.63,216,34.1,10.65
25-01-2025 06:00,25-01-2025 07:00,98.92,208.08,33.24,8.38
25-01-2025 07:00,25-01-2025 08:00,103.38,207.39,39.65,9.02
25-01-2025 08:00,25-01-2025 09:00,107.81,216.34,41.87,12.76
25-01-2025 09:00,25-01-2025 10:00,119.64,238.31,38.8,32.07
25-01-2025 10:00,25-01-2025 11:00,130.27,240.48,25.48,17.56
25-01-2025 11:00,25-01-2025 12:00,121.34,213.66,26.04,28.79
25-01-2025 12:00,25-01-2025 13:00,96.8,172.56,27.03,26.98
25-01-2025 13:00,25-01-2025 14:00,78.28,146.14,23.04,23.55
25-01-2025 14:00,25-01-2025 15:00,68.64,120.33,24.38,21.41
25-01-2025 15:00,25-01-2025 16:00,68.23,111.92,25.06,23.66
25-01-2025 16:00,25-01-2025 17:00,57.45,106.56,26.07,20.12
25-01-2025 17:00,25-01-2025 18:00,58.87,107.13,33.19,16.61
25-01-2025 18:00,25-01-2025 19:00,60.49,109.27,55.14,14.74
25-01-2025 19:00,25-01-2025 20:00,65.15,130.31,46.59,16.76
25-01-2025 20:00,25-01-2025 21:00,66.79,135.43,34.51,15.79
25-01-2025 21:00,25-01-2025 22:00,64.19,131.56,35.61,14.7
25-01-2025 22:00,25-01-2025 23:00,64.42,125.25,50.66,15.36
25-01-2025 23:00,26-01-2025 00:00,70.48,126.45,46.19,16.02
26-01-2025 00:00,26-01-2025 01:00,68.72,133.18,36.76,11.61
26-01-2025 01:00,26-01-2025 02:00,67.88,135.07,37.56,11.53
26-01-2025 02:00,26-01-2025 03:00,72.63,138.36,38.9,11.88
26-01-2025 03:00,26-01-2025 04:00,76.64,142.34,66.41,13.65
26-01-2025 04:00,26-01-2025 05:00,81.95,155.94,56.41,12.11
26-01-2025 05:00,26-01-2025 06:00,87.29,170.44,48.09,12.52
26-01-2025 06:00,26-01-2025 07:00,89.05,171.43,49.32,18.6
26-01-2025 07:00,26-01-2025 08:00,102.04,194.94,42.96,25.29
26-01-2025 08:00,26-01-2025 09:00,108.58,201.45,37.03,57.97
26-01-2025 09:00,26-01-2025 10:00,99.17,203.64,32.67,56.61
26-01-2025 10:00,26-01-2025 11:00,101.39,198.18,23.74,17
26-01-2025 11:00,26-01-2025 12:00,103.05,193.22,20.93,18.67
26-01-2025 12:00,26-01-2025 13:00,93.95,176.49,21.25,25.46
26-01-2025 13:00,26-01-2025 14:00,77.69,143.02,24.38,32.67
26-01-2025 14:00,26-01-2025 15:00,67.38,121.91,20.99,18.72
26-01-2025 15:00,26-01-2025 16:00,66.42,100.45,22.89,21.87
26-01-2025 16:00,26-01-2025 17:00,62.2,97.44,23.42,13.23
26-01-2025 17:00,26-01-2025 18:00,58.01,92.14,28.17,13.77
26-01-2025 18:00,26-01-2025 19:00,57.02,94.27,52.03,14.83
26-01-2025 19:00,26-01-2025 20:00,71.22,129.67,86.05,19.04
26-01-2025 20:00,26-01-2025 21:00,88.52,179.47,88.1,21.63
26-01-2025 21:00,26-01-2025 22:00,99.67,214.84,40.12,25.78
26-01-2025 22:00,26-01-2025 23:00,79.02,166.36,35.2,13.88
26-01-2025 23:00,27-01-2025 00:00,75.22,154.05,33.33,13.47
27-01-2025 00:00,27-01-2025 01:00,70.19,142.93,34.6,10.18
27-01-2025 01:00,27-01-2025 02:00,74.6,147.48,37.43,11.66
27-01-2025 02:00,27-01-2025 03:00,84.09,167.23,33.12,11.57
27-01-2025 03:00,27-01-2025 04:00,92.15,173.78,33.06,14.56
27-01-2025 04:00,27-01-2025 05:00,101.59,191.93,27.62,13.65
27-01-2025 05:00,27-01-2025 06:00,89.93,175.05,34.09,15.13
27-01-2025 06:00,27-01-2025 07:00,90.15,175.81,42.6,17.59
27-01-2025 07:00,27-01-2025 08:00,104.05,200.61,51.7,29.09
27-01-2025 08:00,27-01-2025 09:00,107.45,220.57,38.38,46.37
27-01-2025 09:00,27-01-2025 10:00,103.8,213.38,29.23,40.62
27-01-2025 10:00,27-01-2025 11:00,98,201.62,24.42,20.89
27-01-2025 11:00,27-01-2025 12:00,None,None,20.18,14.26
27-01-2025 12:00,27-01-2025 13:00,None,None,21.4,10.6
27-01-2025 13:00,27-01-2025 14:00,66.57,99.22,20.05,11.92
27-01-2025 14:00,27-01-2025 15:00,131.37,181.2,21.2,12.18
27-01-2025 15:00,27-01-2025 16:00,108.66,157.59,26.39,25.58
27-01-2025 16:00,27-01-2025 17:00,83.21,121.05,28.79,23.65
27-01-2025 17:00,27-01-2025 18:00,79.57,110.67,35.89,17.09
27-01-2025 18:00,27-01-2025 19:00,68.54,164.17,46.32,22.66
27-01-2025 19:00,27-01-2025 20:00,90.66,158.31,61.26,25.55
27-01-2025 20:00,27-01-2025 21:00,93.93,181.29,45.61,27.98
27-01-2025 21:00,27-01-2025 22:00,93.14,170.59,33.12,19.04
27-01-2025 22:00,27-01-2025 23:00,86.76,158.39,32.78,16.9
27-01-2025 23:00,28-01-2025 00:00,85.04,156.42,35.16,16.35
28-01-2025 00:00,28-01-2025 01:00,82.74,158.07,70.55,17.91
28-01-2025 01:00,28-01-2025 02:00,89.15,182.03,39.97,18.41
28-01-2025 02:00,28-01-2025 03:00,109.56,216.76,42.53,20.35
28-01-2025 03:00,28-01-2025 04:00,112.66,215.44,42.23,19.19
28-01-2025 04:00,28-01-2025 05:00,111.2,209.43,38.23,24.52
28-01-2025 05:00,28-01-2025 06:00,104.3,195.75,37.52,19.3
28-01-2025 06:00,28-01-2025 07:00,104.31,193.87,31.72,28.77
28-01-2025 07:00,28-01-2025 08:00,101.57,207.03,40.79,44.88
28-01-2025 08:00,28-01-2025 09:00,101.93,224.72,41.6,50.98
28-01-2025 09:00,28-01-2025 10:00,119.09,252.25,35,53.25
28-01-2025 10:00,28-01-2025 11:00,123.85,246.62,32.26,42.84
28-01-2025 11:00,28-01-2025 12:00,108.58,216.16,30.08,52.14
28-01-2025 12:00,28-01-2025 13:00,93.6,163.25,None,65.1
28-01-2025 13:00,28-01-2025 14:00,117.03,152.28,None,49.16
28-01-2025 14:00,28-01-2025 15:00,115.68,148.66,None,40.12
28-01-2025 15:00,28-01-2025 16:00,98.18,139.04,18.21,36.34
28-01-2025 16:00,28-01-2025 17:00,91.81,137.29,28.59,25.18
28-01-2025 17:00,28-01-2025 18:00,90.18,144.42,35.73,24.54
28-01-2025 18:00,28-01-2025 19:00,91.42,151.94,62.7,21.41
28-01-2025 19:00,28-01-2025 20:00,94.01,166.93,84.13,24.82
28-01-2025 20:00,28-01-2025 21:00,95.98,193.03,102.24,25
28-01-2025 21:00,28-01-2025 22:00,252.68,468.36,82.25,26.41
28-01-2025 22:00,28-01-2025 23:00,213.64,408.11,106.23,21.55
28-01-2025 23:00,29-01-2025 00:00,172.29,338.69,76.2,24.27
29-01-2025 00:00,29-01-2025 01:00,121.06,223.34,41.08,18.61
29-01-2025 01:00,29-01-2025 02:00,123.41,199.81,36.9,19.98
29-01-2025 02:00,29-01-2025 03:00,117.41,212.1,31.16,13.68
29-01-2025 03:00,29-01-2025 04:00,94.28,179.32,30.34,13.27
29-01-2025 04:00,29-01-2025 05:00,86.87,161.05,29.52,13.41
29-01-2025 05:00,29-01-2025 06:00,92.66,178.15,35.55,14.45
29-01-2025 06:00,29-01-2025 07:00,106.11,189.6,34.84,13.11
29-01-2025 07:00,29-01-2025 08:00,106.82,197.13,51.97,23.06
29-01-2025 08:00,29-01-2025 09:00,118.41,219.01,57.2,39.39
29-01-2025 09:00,29-01-2025 10:00,150.41,277.96,55.95,106.43
29-01-2025 10:00,29-01-2025 11:00,158.66,319.86,48.69,57.29
29-01-2025 11:00,29-01-2025 12:00,159.82,318.71,48.39,63.62
29-01-2025 12:00,29-01-2025 13:00,151.38,299.02,33.84,21.84
29-01-2025 13:00,29-01-2025 14:00,149.3,261.02,28.28,15.01
29-01-2025 14:00,29-01-2025 15:00,None,None,22.02,13.98
29-01-2025 15:00,29-01-2025 16:00,136.45,147.81,23.21,12.8
29-01-2025 16:00,29-01-2025 17:00,122.71,147.79,26.21,12.74
29-01-2025 17:00,29-01-2025 18:00,110,164.22,29.48,16.15
29-01-2025 18:00,29-01-2025 19:00,104.91,170.55,35.52,11.48
29-01-2025 19:00,29-01-2025 20:00,119.89,201.57,43.92,12.13
29-01-2025 20:00,29-01-2025 21:00,142.94,250.72,48.42,10.87
29-01-2025 21:00,29-01-2025 22:00,158.71,276.82,42.98,10.72
29-01-2025 22:00,29-01-2025 23:00,141.32,247.75,45.64,9.41
29-01-2025 23:00,30-01-2025 00:00,154.48,247.57,66.06,10.74
30-01-2025 00:00,30-01-2025 01:00,147.84,247.57,69.51,9.18
30-01-2025 01:00,30-01-2025 02:00,144.2,247.57,87.34,10.63
30-01-2025 02:00,30-01-2025 03:00,146.85,307.13,87.42,9.87
30-01-2025 03:00,30-01-2025 04:00,164.2,313.26,52.45,10.88
30-01-2025 04:00,30-01-2025 05:00,178.5,307.49,54.46,11.93
30-01-2025 05:00,30-01-2025 06:00,174.06,305.47,53.32,12.82
30-01-2025 06:00,30-01-2025 07:00,171.92,283.64,50.99,10.03
30-01-2025 07:00,30-01-2025 08:00,183.01,326.81,50.98,10.44
30-01-2025 08:00,30-01-2025 09:00,182.98,337.06,54.27,9.96
30-01-2025 09:00,30-01-2025 10:00,184.35,328.75,49.72,17.31
30-01-2025 10:00,30-01-2025 11:00,187.29,328.03,43.3,18.27
30-01-2025 11:00,30-01-2025 12:00,190.99,348.07,48.4,30.14
30-01-2025 12:00,30-01-2025 13:00,185.78,340.79,34.8,34.16
30-01-2025 13:00,30-01-2025 14:00,166.85,297.83,42.26,53.38
30-01-2025 14:00,30-01-2025 15:00,134.85,243.69,39.34,59.29
30-01-2025 15:00,30-01-2025 16:00,128.63,223.44,34.27,45.97
30-01-2025 16:00,30-01-2025 17:00,131.91,224.09,35.08,25.43
30-01-2025 17:00,30-01-2025 18:00,130.65,221.79,35.77,27.3
30-01-2025 18:00,30-01-2025 19:00,131.59,218.43,52.39,22.46
30-01-2025 19:00,30-01-2025 20:00,157.06,395.18,56.08,29.23
30-01-2025 20:00,30-01-2025 21:00,172.05,381.89,44.37,26.82
30-01-2025 21:00,30-01-2025 22:00,152.46,284.34,35.8,26.74
30-01-2025 22:00,30-01-2025 23:00,127.39,191.05,40.43,18.03
30-01-2025 23:00,31-01-2025 00:00,126.3,193.44,38.58,22.39
31-01-2025 00:00,31-01-2025 01:00,111.53,178.21,29.17,14.6
31-01-2025 01:00,31-01-2025 02:00,92.97,138.97,30.02,14.2
31-01-2025 02:00,31-01-2025 03:00,88.2,127.25,35.75,13.61
31-01-2025 03:00,31-01-2025 04:00,100.98,123.63,34.33,16.87
31-01-2025 04:00,31-01-2025 05:00,122.35,148.13,30.84,13.77
31-01-2025 05:00,31-01-2025 06:00,121.74,151.52,29.76,13.02
31-01-2025 06:00,31-01-2025 07:00,106.23,141.12,33.56,11.91
31-01-2025 07:00,31-01-2025 08:00,112.98,163.86,40.95,17.33
31-01-2025 08:00,31-01-2025 09:00,115.16,188.62,37.53,22.95
31-01-2025 09:00,31-01-2025 10:00,111.47,197.13,31.98,30.5
31-01-2025 10:00,31-01-2025 11:00,112.05,205.51,33.23,38.1
31-01-2025 11:00,31-01-2025 12:00,None,None,35.27,27.4
31-01-2025 12:00,31-01-2025 13:00,154.81,254.52,24.02,43.54
31-01-2025 13:00,31-01-2025 14:00,138.92,241.54,25.1,54.9
31-01-2025 14:00,31-01-2025 15:00,112.47,202.04,30.8,53.44
31-01-2025 15:00,31-01-2025 16:00,86.05,159.09,26.81,43.59
31-01-2025 16:00,31-01-2025 17:00,84.87,146.41,32.91,37.16
31-01-2025 17:00,31-01-2025 18:00,83.57,150.73,39.79,34.37
31-01-2025 18:00,31-01-2025 19:00,86.38,165.26,54.16,28.56
